tree,sentence,sentence_translated,t1,t2,section,positive,neutral,negative
(S (NP (MWD (DET cinq) (DET cent) (DET un)) (NC millions) (AP (MWA (ADJ six) (ADJ cent) (ADJ vingt) (ADJ deux))) (AP (MWA (ADJ mille) (ADJ sept) (ADJ cent) (ADJ trente)))) (COORD (CC et) (NP (DET un)))),cinq cent un millions six cent vingt deux mille sept cent trente et un,"five hundred and one million, six hundred and twenty-two thousand, seven hundred and thirty-one",133.51,133.8,4.0,0.2624671459197998,0.7024531364440918,0.03507978841662407
(S (VN (CLS je) (V suis)) (AP (ADJ sérieux)) (NP (PRO moi))),je suis sérieux moi,I'm serious,137.43,138.32,4.0,0.3163937032222748,0.5836928486824036,0.09991349279880524
(S (VN (CLS je) (V suis)) (AP (ADJ précis))),je suis précis,I am precise,138.76,139.51,4.0,0.3005601465702057,0.6107560396194458,0.0886838510632515
(S (COORD (CC et) (S (CS que) (VN (V fais) (CLS tu)) (PP (P de) (NP (DET ces) (NC étoiles)))))),et  que fais tu de ces étoiles,and  what do you do with these stars,140.53,141.94,4.0,0.07251137495040894,0.8773331642150879,0.050155531615018845
(S (NP (PRO ce)) (S (CS que) (VN (CLS j') (CLO en) (V fais)))),ce  que j en fais,this  that I make of it,142.76,143.37,4.0,0.08758608251810074,0.8223134875297546,0.09010041505098343
(S (ADV oui))),oui,Yes,144.52,144.52,4.0,0.4553409516811371,0.45493417978286743,0.08972492069005966
(S (NP (NC rien))),rien,Nothing,145.86,145.86,4.0,0.3986413776874542,0.4544822573661804,0.14687630534172058
(S (VN (CLS je) (CLO les) (V possède))),je les possède,I own them,146.14,147.09,4.0,0.20273266732692719,0.7427119016647339,0.05455547198653221
(S (VN (CLS tu) (V possèdes)) (NP (DET les) (NC étoiles))),tu possèdes les étoiles,you own the stars,148.26,149.45,4.0,0.5374717116355896,0.423986554145813,0.0385417565703392
(S (ADV oui))),oui,Yes,150.74,150.74,4.0,0.4553409516811371,0.45493417978286743,0.08972492069005966
(S (COORD (CC mais) (VN (CLS j') (V ai) (ADV déjà) (VPP vu)) (NP (DET un) (NC roi)) (NP (PROWH qui)))),mais j ai déjà vu un roi qui,but I have already seen a king who,152.31,153.54,4.0,0.33562320470809937,0.6355680227279663,0.028808780014514923
(S (NP (DET les) (NC rois)) (VN (ADV ne) (V possèdent)) (ADV pas))),les rois ne possèdent pas,kings do not own,153.99,154.99,4.0,0.030010931193828583,0.565069317817688,0.4049197733402252
(S (VN (CLS ils) (V règnent)) (PP (MWP (P sur)))),ils règnent sur,they reign over,155.6,156.68,4.0,0.18841691315174103,0.7674270868301392,0.04415595531463623
(S (VN (CLS c') (V est)) (AP (ADV très) (ADJ différent))),c est très différent,it's very different,157.12,158.04,4.0,0.1404358595609665,0.73764568567276,0.1219184547662735
(S (COORD (CC et) (Sint (PP (P à) (NP (PROWH quoi))) (NP (PRO cela)) (VN (CLO te) (V sert) (CLS il)) (VPinf (P de) (VN (VINF posséder)) (NP (DET les) (NC étoiles)))))),et int à quoi cela te sert il inf de posséder les étoiles,and int what good does it do you to own the stars?,159.34,161.79,4.0,0.05460710451006889,0.5800032615661621,0.3653896152973175
(S (NP (PRO ça)) (VN (CLO me) (V sert)) (VPinf (P à) (VN (VINF être)) (AP (ADJ riche)))),ça me sert inf à être riche,it helps me to be rich,163.04,164.37,4.0,0.8066473603248596,0.17618802189826965,0.017164696007966995
(S (COORD (CC et) (Srel (PP (P à) (NP (PROWH quoi))) (NP (PRO cela)) (VN (CLO te) (V sert) (CLS il)) (VPinf (P d') (VN (VINF être)) (AP (ADJ riche)))))),et rel à quoi cela te sert il inf d être riche,and what good does it do you to be rich?,165.68,167.66,4.0,0.07019536197185516,0.38645419478416443,0.5433504581451416
(S (VPinf (P à) (VN (VINF acheter)) (PP (P d') (NP (ADJ autres) (NC étoiles)))) (S (CS si) (NP (DET quelqu) (PRO un)) (VN (CLO en) (V trouve)))),à acheter d autres étoiles  si quelqu un en trouve,to buy other  stars if anyone finds any,168.81,171.54,4.0,0.060714155435562134,0.9158552885055542,0.023430604487657547
(S (NP (PRO celui) (ADV là)) (VN (CLR se) (V dit)) (PP (P en) (NP (MWPRO (PRO lui) (ADJ même)) (Srel (NP (DET le) (ADJ petit) (NC prince)) (VN (CLS il) (V raisonne)) (MWADV (DET un) (ADV peu)) (PP (P comme) (NP (DET mon) (NC ivrogne))))))),celui là se dit en lui même rel le petit prince il raisonne un peu comme mon ivrogne,this one says to himself rel the little prince he reasons a little like my drunkard,173.09,177.65,4.0,0.06867795437574387,0.6724282503128052,0.25889384746551514
(S (ADV cependant) (VN (CLS il) (V posa)) (ADV encore) (NP (DET des) (NC questions))),cependant il posa encore des questions,however he still asked questions,179.33,181.2,4.0,0.11407115310430527,0.7956880331039429,0.09024077653884888
(S (S (ADVWH comment) (VN (V peut) (CLS on)) (VPinf (VN (VINF posséder)) (NP (DET les) (NC étoiles))))), comment peut on inf posséder les étoiles, how can we inf own the stars,182.51,184.17,4.0,0.10248293727636337,0.7853105068206787,0.11220652610063553
(S (PP (P à) (NP (PROREL qui))) (VN (V sont)) (NP (PRO elles))),à qui sont elles,who are they,185.26,186.07,4.0,0.055144477635622025,0.7913402915000916,0.1535153090953827
(S (VN (V riposta)) (AP (ADJ grincheux)) (NP (DET le) (NC businessman))),riposta grincheux le businessman,the businessman retorted grumpily,187.0,188.97,4.0,0.032754674553871155,0.5405436158180237,0.42670172452926636
(S (VN (CLS je) (ADV ne) (V sais)) (ADV pas))),je ne sais pas,I don't know,190.09,190.65,4.0,0.17670555412769318,0.6287456154823303,0.19454878568649292
(S (PP (P à) (NP (PRO personne)))),à personne,to no one,191.18,191.75,4.0,0.09481983631849289,0.6956609487533569,0.20951926708221436
(S (S (CS alors) (VN (CLS elles) (V sont)) (PP (P à) (NP (PRO moi))) (COORD (CC car) (VN (CLS j') (CLO y) (V ai) (VPP pensé)) (NP (DET le) (ADJ premier))))), alors elles sont à moi car j y ai pensé le premier, then they are mine because I thought of them first,192.66,195.61,4.0,0.4741502106189728,0.5136841535568237,0.01216558925807476
(S (NP (PRO ça)) (VN (V suffit))),ça suffit,that's enough,196.82,197.3,4.0,0.4721224904060364,0.45551568269729614,0.0723617747426033
(S (MWADV (ADV bien) (ADJ sûr))),bien sûr,Of course,198.33,198.83,4.0,0.44700539112091064,0.5060451030731201,0.04694950580596924
(S (S (CS quand) (VN (CLS tu) (V trouves)) (NP (DET un) (NC diamant) (Srel (NP (PROREL qui)) (VN (ADV n') (V est)) (PP (P à) (NP (PRO personne)))))) (VN (CLS il) (V est)) (PP (P à) (NP (PRO toi)))), quand tu trouves un diamant rel qui n est à personne il est à toi, when you find a real diamond that doesn't belong to anyone it's yours,199.3,202.07,4.0,0.7506856322288513,0.23161408305168152,0.017700254917144775
(S (S (CS quand) (VN (CLS tu) (V trouves)) (NP (DET une) (NC île) (Srel (NP (PROREL qui)) (VN (ADV n') (V est)) (PP (P à) (NP (PRO personne)))))) (VN (CLS elle) (V est)) (PP (P à) (NP (PRO toi)))), quand tu trouves une île rel qui n est à personne elle est à toi, when you find a rel island that doesn't belong to anyone it's yours,203.05,205.79,4.0,0.1991172730922699,0.7253717184066772,0.0755108967423439
(S (S (CS quand) (VN (CLS tu) (V as)) (NP (DET une) (NC idée))) (NP (DET le) (ADJ premier)) (VN (CLS tu) (CLO la) (V fais) (VPP breveter)) (Sint (VN (CLS elle) (V est)) (PP (P à) (NP (PRO toi))))), quand tu as une idée le premier tu la fais breveter int elle est à toi, when you have an idea the first you patent it int it is yours,206.82,210.54,4.0,0.28395310044288635,0.6795422434806824,0.03650462254881859
(S (COORD (CC et) (NP (PRO moi)) (VN (CLS je) (V possède)) (NP (DET les) (NC étoiles) (S (CS puisque) (ADV jamais) (NP (NC personne) (PP (P avant) (NP (PRO moi)))) (VN (ADV n') (V a) (VPP songé)) (VPinf (P à) (VN (CLO les) (VINF posséder))))))),et moi je possède les étoiles  puisque jamais personne avant moi n a songé inf à les posséder,and I own the  stars since no one before me has ever thought of owning them,211.64,216.11,4.0,0.5833524465560913,0.3867955505847931,0.029851971194148064
(S (NP (PRO ça)) (VN (CLS c') (V est)) (AP (ADJ vrai)) (Sint (VN (V dit)) (NP (DET le) (ADJ petit) (NC prince)))),ça c est vrai int dit le petit prince,That’s true said the little prince,217.31,219.34,4.0,0.42662766575813293,0.5390890836715698,0.034283239394426346
(S (COORD (CC et) (Srel (NP (PROREL qu')) (VN (CLO en) (V fais) (CLS tu))))),et rel qu en fais tu,and real what do you do with it,220.1,220.83,4.0,0.07599721848964691,0.7675172090530396,0.15648557245731354
(S (VN (CLS je) (CLO les) (V gère))),je les gère,I deal with them,222.0775651246627,222.93,4.0,0.10181089490652084,0.771443247795105,0.12674587965011597
(S (VN (CLS je) (CLO les) (V compte)) (COORD (CC et) (VN (CLS je) (CLO les) (V recompte) (VPP dit))) (NP (DET le) (NC businessman))),je les compte et je les recompte dit le businessman,I count them and I count them again says the businessman,223.35,226.29,4.0,0.1679975688457489,0.7589167952537537,0.07308563590049744
(S (VN (CLS c') (V est)) (AP (ADJ difficile)) (COORD (CC mais) (VN (CLS je) (V suis)) (NP (DET un) (NC homme) (AP (ADJ sérieux))))),c est difficile mais je suis un homme sérieux,It's difficult but I'm a serious man,226.99,229.49,4.0,0.17671255767345428,0.4730549156665802,0.3502325713634491
(S (NP (DET le) (ADJ petit) (NC prince)) (VN (ADV n') (V était)) (ADV pas) (AP (ADJ satisfait) (ADV encore))),le petit prince n était pas satisfait encore,the little prince was not satisfied yet,230.71,232.99,4.0,0.031365666538476944,0.42079800367355347,0.5478363633155823
(S (NP (PRO moi)) (S (CS si) (VN (CLS je) (V possède))) (NP (DET un)) (VN (V foulard) (CLS je)) (COORD (CC puis) (VPinf (VN (CLO le) (VINF mettre)) (PP (MWP (ADV autour) (P de)) (NP (DET mon) (MWN (N cou)))))) (COORD (CC et) (VPinf (VN (CLO l') (VINF emporter))))),moi  si je possède un foulard je puis inf le mettre autour de mon cou et inf l emporter,me  if I have a scarf I can put it around my neck and take it with me,234.33,238.27,4.0,0.18720130622386932,0.7997409701347351,0.013057684525847435
(S (NP (PRO moi)) (S (CS si) (VN (CLS je) (V possède)) (NP (DET une) (NC fleur)) (VN (CLS je)) (ADV puis) (VN (V cueillir)) (VPinf (NP (DET ma) (NC fleur) (COORD (CC et) (NP (DET l')))) (VN (VINF emporter))))),moi  si je possède une fleur je puis cueillir inf ma fleur et l emporter,me  if I have a flower I can pick my flower and take it away,239.23,242.88,4.0,0.11230730265378952,0.7021380662918091,0.18555457890033722
(S (COORD (CC mais) (VN (CLS tu) (ADV ne) (V peux) (ADV pas) (VPP cueillir)) (NP (DET les) (NC étoiles)))),mais tu ne peux pas cueillir les étoiles,but you can't pick the stars,243.65,245.27,4.0,0.04960565268993378,0.5921232104301453,0.35827118158340454
(S (S (ADV non) (NP (NC mais)) (VN (CLS je)) (ADV puis) (VPinf (VN (CLO les))) (VN (VINF placer)) (NP (MWN (P en) (N banque))))), non mais je puis inf les placer en banque, no but I can inf place them in the bank,246.64,248.6,4.0,0.05914037674665451,0.8114395141601562,0.12942013144493103
(S (S (CS qu') (VN (V est)) (NP (PRO ce) (Srel (NP (PROREL que)) (NP (PRO ça)) (VN (V veut)) (VPinf (VN (VINF dire))))))), qu est ce rel que ça veut inf dire, what does rel mean,249.8045377588456,250.71,4.0,0.04626752436161041,0.7974346876144409,0.1562977284193039
(S (NP (PRO ça)) (VN (V veut)) (VPinf (VN (VINF dire)) (S (CS que) (VN (CLS j') (V écris)) (PP (P sur) (NP (DET un) (ADJ petit) (NC papier) (Srel (NP (DET le) (NC nombre) (PP (P de) (NP (DET mes) (NC étoiles))) (COORD (CC et) (ADV puis))) (VN (CLS j') (V enferme)) (MWADV (P à) (N clef)) (NP (DET ce) (NC papier)) (PP (ADV là) (P dans) (NP (DET un) (NC tiroir)))))))) (COORD (CC et) (Sint (VN (CLS c') (V est)) (NP (PRO tout) (Srel (NP (PRO ça)) (VN (V suffit))))))),ça veut inf dire  que j écris sur un petit papier rel le nombre de mes étoiles et puis j enferme à clef ce papier là dans un tiroir et int c est tout rel ça suffit,that means inf means  that I write on a small paper rel the number of my stars and then I lock this paper in a drawer and int it's all rel that's enough,251.94,262.1,4.0,0.06545212864875793,0.8680033087730408,0.0665445327758789
(S (VN (CLS c') (V est) (VPP amusant)) (VPinf (VN (VINF pensa)) (NP (DET le) (ADJ petit) (NC prince)))),c est amusant inf pensa le petit prince,it's funny inf thought the little prince,263.54210326797585,265.7,4.0,0.4004018306732178,0.4808388650417328,0.11875931173563004
(S (VN (CLS c') (V est)) (AP (ADV assez) (ADJ poétique)) (COORD (CC mais) (VN (CLS ce) (ADV n') (V est) (ADV pas)) (AP (ADV très) (ADJ sérieux)))),c est assez poétique mais ce n est pas très sérieux,it's quite poetic but it's not very serious,266.2,269.26,4.0,0.09137561917304993,0.4918072521686554,0.41681715846061707
(S (NP (DET le) (ADJ petit) (NC prince)) (VN (V avait)) (PP (P sur) (NP (DET les) (NC choses) (AP (ADJ sérieuses)) (PP (P des) (NP (NC idées) (AP (ADV très) (ADJ différentes)) (PP (P des) (NP (NC idées) (PP (P des) (NP (ADJ grandes) (NC personnes)))))))))),le petit prince avait sur les choses sérieuses des idées très différentes des idées des grandes personnes,the little prince had ideas about serious things that were very different from the ideas of grown-ups,270.34,276.24,4.0,0.07676146924495697,0.7121344208717346,0.2111041396856308
(S (NP (PRO moi)) (VN (V dit) (CLS il)) (ADV encore) (Sint (VN (CLS je) (V possède)) (NP (DET une) (NC fleur)) (S (CS que) (VN (CLS j') (V arrose)) (NP (ADJ tous) (DET les) (NC jours))))),moi dit il encore int je possède une fleur  que j arrose tous les jours,I say he still int I have a  flower that I water every day,277.69,281.95,4.0,0.3398812711238861,0.6173685193061829,0.042750284075737
(S (VN (CLS je) (V possède)) (NP (DET trois) (NC volcans)) (S (CS que) (VN (CLS je) (V ramone)) (NP (ADJ toutes) (DET les) (NC semaines))) (COORD (CC car) (VN (CLS je) (V ramone)) (ADV aussi) (NP (PRO celui) (Srel (NP (PROREL qui)) (VN (V est) (VPP éteint)))))),je possède trois volcans  que je ramone toutes les semaines car je ramone aussi celui rel qui est éteint,I have three  volcanoes that I sweep every week because I also sweep the real one which is extinct,282.61,288.69,4.0,0.14565569162368774,0.6672037243843079,0.18714067339897156
(S (VN (CLS on) (ADV ne) (V sait)) (ADV jamais))),on ne sait jamais,we never know,289.27,289.93,4.0,0.14438797533512115,0.6962582468986511,0.15935373306274414
(S (VN (CLS c') (V est)) (AP (ADJ utile)) (PP (P à) (NP (DET mes) (NC volcans))) (COORD (CC et) (Sint (VN (CLS c') (V est)) (AP (ADJ utile) (PP (P à) (NP (DET ma) (NC fleur)))) (S (CS que) (VN (CLS je) (CLO les) (V possède)))))),c est utile à mes volcans et int c est utile à ma fleur  que je les possède,it is useful to my volcanoes and int it is useful to my flower  that I have them,290.69,294.19,4.0,0.6880980730056763,0.3054334223270416,0.006468486040830612
(S (COORD (CC mais) (VN (CLS tu) (ADV n') (V es) (ADV pas)) (AP (ADJ utile)) (PP (P à) (NP (DET les) (NC étoiles))))),mais tu n es pas utile à les étoiles,but you are not useful to the stars,295.34,297.02,4.0,0.045951832085847855,0.37673071026802063,0.577317476272583
(S (NP (DET le) (NC businessman)) (VN (V ouvrit)) (NP (DET la) (NC bouche)) (COORD (CC mais) (VN (ADV ne) (V trouva)) (NP (PRO rien) (VPinf (P à) (VN (VINF répondre)))))),le businessman ouvrit la bouche mais ne trouva rien inf à répondre,the businessman opened his mouth but found nothing inferior to answer,298.35,301.69,4.0,0.01978394389152527,0.3983583450317383,0.5818577408790588
(S (COORD (CC et) (NP (DET le) (ADJ petit) (NC prince)) (VN (CLR s') (CLO en) (V fut)))),et le petit prince s en fut,and the little prince left,302.08,303.4,4.0,0.1126621663570404,0.8271954655647278,0.060142334550619125
(S (NP (DET les) (ADJ grandes) (NC personnes)) (VN (V sont)) (ADV décidément) (AP (MWADV (ADV tout) (P à) (N fait)) (ADJ extraordinaires))),les grandes personnes sont décidément tout à fait extraordinaires,grown-ups are definitely quite extraordinary,304.98,308.42,4.0,0.8601930737495422,0.12141533941030502,0.018391592428088188
(S (VN (CLR se) (V disait) (CLS il)) (ADV simplement) (PP (P en) (NP (MWPRO (PRO lui) (ADJ même)))) (PP (P durant) (NP (DET le) (NC voyage)))),se disait il simplement en lui même durant le voyage,he simply said to himself during the trip,309.12,312.86,4.0,0.04007580503821373,0.9276019930839539,0.03232214227318764
(S (NP (DET la) (ADJ cinquième) (NC planète)) (VN (V était)) (AP (ADV très) (ADJ curieuse))),la cinquième planète était très curieuse,the fifth planet was very curious,316.18,318.91,4.0,0.2732919454574585,0.7054392695426941,0.021268784999847412
(S (VN (CLS c') (V était)) (NP (DET la) (ADV plus) (ADJ petite)) (PP (P de) (NP (PRO toutes)))),c était la plus petite de toutes,it was the smallest of all,319.46,321.41,4.0,0.10527415573596954,0.405222088098526,0.48950374126434326
(S (VN (CLS il) (CLO y) (V avait)) (MWADV (ADV là) (ADJ juste)) (AdP (ADV assez) (MWADV (P de) (N place))) (VPinf (P pour) (VN (VINF loger)) (NP (DET un) (NC réverbère) (COORD (CC et) (NP (DET un) (NC allumeur) (PP (P de) (NP (NC réverbères)))))))),il y avait là juste d assez de place inf pour loger un réverbère et un allumeur de réverbères,there was just enough room there to accommodate a street lamp and a street lamp lighter,322.32,327.84,4.0,0.35255706310272217,0.6225868463516235,0.024856094270944595
(S (NP (DET le) (ADJ petit) (NC prince)) (VN (ADV ne) (V parvenait)) (ADV pas) (VPinf (P à) (VN (CLR s') (VINF expliquer)) (PP (P à) (NP (PROWH quoi)))) (Sint (VN (V pouvaient)) (VPinf (VN (VINF servir)) (NP (DET quelque) (NC part) (PP (P dans) (NP (DET le) (NC ciel)))) (PP (P sur) (NP (DET une) (NC planète) (PP (P sans) (NP (NC maison))))) (COORD (CC ni) (NP (NC population)) (NP (DET un) (NC réverbère) (COORD (CC et) (NP (DET un) (NC allumeur) (PP (P de) (NP (NC réverbères)))))))))),le petit prince ne parvenait pas inf à s expliquer à quoi int pouvaient inf servir quelque part dans le ciel sur une planète sans maison ni population un réverbère et un allumeur de réverbères,the little prince could not explain what int could be used for somewhere in the sky on a planet without houses or populations a street lamp and a street lamp lighter,328.93,341.4,4.0,0.0691564604640007,0.7422296404838562,0.1886139214038849
